source,target,direction
HALLMARK_FATTY_ACID_METABOLISM,Cidea,Up
HALLMARK_FATTY_ACID_METABOLISM,Cpox,Up
HALLMARK_FATTY_ACID_METABOLISM,Cpt1a,Up
HALLMARK_FATTY_ACID_METABOLISM,Cpt2,Up
HALLMARK_FATTY_ACID_METABOLISM,Crat,Up
HALLMARK_FATTY_ACID_METABOLISM,Cryz,Up
HALLMARK_FATTY_ACID_METABOLISM,Cyp1a1,Up
HALLMARK_FATTY_ACID_METABOLISM,Cyp4a10,Up
HALLMARK_FATTY_ACID_METABOLISM,D2hgdh,Up
HALLMARK_FATTY_ACID_METABOLISM,Decr1,Up
HALLMARK_FATTY_ACID_METABOLISM,Dhcr24,Up
HALLMARK_FATTY_ACID_METABOLISM,Dld,Up
HALLMARK_FATTY_ACID_METABOLISM,Dlst,Up
HALLMARK_FATTY_ACID_METABOLISM,Ech1,Up
HALLMARK_FATTY_ACID_METABOLISM,Echs1,Up
HALLMARK_FATTY_ACID_METABOLISM,Eci1,Up
HALLMARK_FATTY_ACID_METABOLISM,Eci2,Up
HALLMARK_FATTY_ACID_METABOLISM,Ehhadh,Up
HALLMARK_FATTY_ACID_METABOLISM,Elovl5,Up
HALLMARK_FATTY_ACID_METABOLISM,Eno2,Up
HALLMARK_FATTY_ACID_METABOLISM,Eno3,Up
HALLMARK_FATTY_ACID_METABOLISM,Ephx1,Up
HALLMARK_FATTY_ACID_METABOLISM,Erp29,Up
HALLMARK_FATTY_ACID_METABOLISM,Etfdh,Up
HALLMARK_FATTY_ACID_METABOLISM,Fabp1,Up
HALLMARK_FATTY_ACID_METABOLISM,Fabp2,Up
HALLMARK_FATTY_ACID_METABOLISM,Fasn,Up
HALLMARK_FATTY_ACID_METABOLISM,Fh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Fmo1,Up
HALLMARK_FATTY_ACID_METABOLISM,G0s2,Up
HALLMARK_FATTY_ACID_METABOLISM,Gabarapl1,Up
HALLMARK_FATTY_ACID_METABOLISM,Gad2,Up
HALLMARK_FATTY_ACID_METABOLISM,Gapdhs,Up
HALLMARK_FATTY_ACID_METABOLISM,Gcdh,Up
HALLMARK_FATTY_ACID_METABOLISM,Glul,Up
HALLMARK_FATTY_ACID_METABOLISM,Gpd1,Up
HALLMARK_FATTY_ACID_METABOLISM,Gpd2,Up
HALLMARK_FATTY_ACID_METABOLISM,Grhpr,Up
HALLMARK_FATTY_ACID_METABOLISM,Gstz1,Up
HALLMARK_FATTY_ACID_METABOLISM,H2az1,Up
HALLMARK_FATTY_ACID_METABOLISM,Hadh,Up
HALLMARK_FATTY_ACID_METABOLISM,Hadhb,Up
HALLMARK_FATTY_ACID_METABOLISM,Hao2,Up
HALLMARK_FATTY_ACID_METABOLISM,Hccs,Up
HALLMARK_FATTY_ACID_METABOLISM,Hibch,Up
HALLMARK_FATTY_ACID_METABOLISM,Hmgcl,Up
HALLMARK_FATTY_ACID_METABOLISM,Hmgcs1,Up
HALLMARK_FATTY_ACID_METABOLISM,Hmgcs2,Up
HALLMARK_FATTY_ACID_METABOLISM,Hpgd,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsd17b10,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsd17b11,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsd17b4,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsd17b7,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsdl2,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsp90aa1,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsph1,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh3b,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh3g,Up
HALLMARK_FATTY_ACID_METABOLISM,Idi1,Up
HALLMARK_FATTY_ACID_METABOLISM,Inmt,Up
HALLMARK_FATTY_ACID_METABOLISM,Kmt5a,Up
HALLMARK_FATTY_ACID_METABOLISM,Ldha,Up
HALLMARK_FATTY_ACID_METABOLISM,Lgals1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ltc4s,Up
HALLMARK_FATTY_ACID_METABOLISM,Maoa,Up
HALLMARK_FATTY_ACID_METABOLISM,Mcee,Up
HALLMARK_FATTY_ACID_METABOLISM,Mdh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Mdh2,Up
HALLMARK_FATTY_ACID_METABOLISM,Me1,Up
HALLMARK_FATTY_ACID_METABOLISM,Metap1,Up
HALLMARK_FATTY_ACID_METABOLISM,Mgll,Up
HALLMARK_FATTY_ACID_METABOLISM,Mif,Up
HALLMARK_FATTY_ACID_METABOLISM,Mix23,Up
HALLMARK_FATTY_ACID_METABOLISM,Mlycd,Up
HALLMARK_FATTY_ACID_METABOLISM,Nbn,Up
HALLMARK_FATTY_ACID_METABOLISM,Ncaph2,Up
HALLMARK_FATTY_ACID_METABOLISM,Nsdhl,Up
HALLMARK_FATTY_ACID_METABOLISM,Nthl1,Up
HALLMARK_FATTY_ACID_METABOLISM,Odc1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ostc,Up
HALLMARK_FATTY_ACID_METABOLISM,Pcbd1,Up
HALLMARK_FATTY_ACID_METABOLISM,Pdha1,Up
HALLMARK_FATTY_ACID_METABOLISM,Pdhb,Up
HALLMARK_FATTY_ACID_METABOLISM,Ppara,Up
HALLMARK_FATTY_ACID_METABOLISM,Prdx6,Up
HALLMARK_FATTY_ACID_METABOLISM,Psme1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ptprg,Up
HALLMARK_FATTY_ACID_METABOLISM,Pts,Up
HALLMARK_FATTY_ACID_METABOLISM,Rap1gds1,Up
HALLMARK_FATTY_ACID_METABOLISM,Rdh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Rdh11,Up
HALLMARK_FATTY_ACID_METABOLISM,Reep6,Up
HALLMARK_FATTY_ACID_METABOLISM,Retsat,Up
HALLMARK_FATTY_ACID_METABOLISM,S100a10,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdha,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdhc,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdhd,Up
HALLMARK_FATTY_ACID_METABOLISM,Serinc1,Up
HALLMARK_FATTY_ACID_METABOLISM,Slc22a5,Up
HALLMARK_FATTY_ACID_METABOLISM,Sms-ps,Up
HALLMARK_FATTY_ACID_METABOLISM,Sucla2,Up
HALLMARK_FATTY_ACID_METABOLISM,Suclg1,Up
HALLMARK_FATTY_ACID_METABOLISM,Suclg2,Up
HALLMARK_FATTY_ACID_METABOLISM,Tdo2,Up
HALLMARK_FATTY_ACID_METABOLISM,Trp53inp2,Up
HALLMARK_FATTY_ACID_METABOLISM,Ube2l6,Up
HALLMARK_FATTY_ACID_METABOLISM,Ugdh,Up
HALLMARK_FATTY_ACID_METABOLISM,Urod,Up
HALLMARK_FATTY_ACID_METABOLISM,Uros,Up
HALLMARK_FATTY_ACID_METABOLISM,Vnn1,Up
HALLMARK_FATTY_ACID_METABOLISM,Xist,Up
HALLMARK_FATTY_ACID_METABOLISM,Ywhah,Up
HALLMARK_XENOBIOTIC_METABOLISM,Abcc2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Abcc3,Up
HALLMARK_XENOBIOTIC_METABOLISM,Abcd2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Abhd6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aco2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acox1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acox2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acox3,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acp2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Acsm1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Adh5,Up
HALLMARK_XENOBIOTIC_METABOLISM,Adh7,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ahcyl,Up
HALLMARK_XENOBIOTIC_METABOLISM,Akr1c6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Alas1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aldh2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aldh3a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aldh9a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Angptl3,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aox1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ap4b1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Apoe,Up
HALLMARK_XENOBIOTIC_METABOLISM,Aqp9,Up
HALLMARK_XENOBIOTIC_METABOLISM,Arg1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Arg2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Arpp19,Up
HALLMARK_XENOBIOTIC_METABOLISM,Asl,Up
HALLMARK_XENOBIOTIC_METABOLISM,Atoh8,Up
HALLMARK_XENOBIOTIC_METABOLISM,Atp2a2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Bcar1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Bcat1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Blvrb,Up
HALLMARK_XENOBIOTIC_METABOLISM,Bphl,Up
HALLMARK_XENOBIOTIC_METABOLISM,Car2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Casp6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cat,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cbr1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ccl25,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cd36,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cda,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cdo1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ces1d,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cfb,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cndp2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Comt,Up
HALLMARK_XENOBIOTIC_METABOLISM,Crot,Up
HALLMARK_XENOBIOTIC_METABOLISM,Crp,Up
HALLMARK_XENOBIOTIC_METABOLISM,Csad,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyb5a,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyfip2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp17a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp1a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp1a2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp26a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp27a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2c55,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2e1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2j6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2s1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Cyp4f14,Up
HALLMARK_XENOBIOTIC_METABOLISM,Dcxr,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ddah2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ddc,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ddt,Up
HALLMARK_XENOBIOTIC_METABOLISM,Dhps,Up
HALLMARK_XENOBIOTIC_METABOLISM,Dhrs1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Dhrs7,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ech1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Elovl5,Up
HALLMARK_XENOBIOTIC_METABOLISM,Enpep,Up
HALLMARK_XENOBIOTIC_METABOLISM,Entpd5,Up
HALLMARK_XENOBIOTIC_METABOLISM,Epha2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ephx1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Esr1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Etfdh,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ets2,Up
HALLMARK_XENOBIOTIC_METABOLISM,F10,Up
HALLMARK_XENOBIOTIC_METABOLISM,F11,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fabp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fah,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fas,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fbln1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fbp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fetub,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fmo1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Fmo3,Up
HALLMARK_XENOBIOTIC_METABOLISM,G6pc1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gabarapl1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gad1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gart,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gch1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gckr,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gclc,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gcnt2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gnmt,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gsr,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gss,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gstm4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gsto1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Gstt2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hacl1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hes6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hgfac,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hmox1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hnf4a,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hprt1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hrg,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hsd11b1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Hsd17b2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Id2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Idh1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Igf1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Igfbp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Igfbp4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Il1r1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Irf8,Up
HALLMARK_XENOBIOTIC_METABOLISM,Itih1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Itih4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Jup,Up
HALLMARK_XENOBIOTIC_METABOLISM,Kars1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Kynu,Up
HALLMARK_XENOBIOTIC_METABOLISM,Lcat,Up
HALLMARK_XENOBIOTIC_METABOLISM,Leap2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Lonp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Lpin2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Man1a,Up
HALLMARK_XENOBIOTIC_METABOLISM,Maoa,Up
HALLMARK_XENOBIOTIC_METABOLISM,Marchf6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Mbl2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Mccc2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Mpp2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Mthfd1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ndrg2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Nfs1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ninj1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Nmt1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Npc1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Nqo1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Papss2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pcx,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pdk4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pdlim5,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pemt,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pgd,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pgrmc1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pink1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Plg,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pmm1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Por,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ppard,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pros1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Psmb10,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ptgds,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ptges,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ptges3-ps,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ptgr1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pts,Up
HALLMARK_XENOBIOTIC_METABOLISM,Pycr1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Rap1gap,Up
HALLMARK_XENOBIOTIC_METABOLISM,Rbp4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Reg1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Retsat,Up
HALLMARK_XENOBIOTIC_METABOLISM,Sar1b,Up
HALLMARK_XENOBIOTIC_METABOLISM,Serpina6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Serpine1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Sertad1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Shmt2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc12a4,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc1a5,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc22a1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc35b1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc35d1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc46a3,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc6a12,Up
HALLMARK_XENOBIOTIC_METABOLISM,Slc6a6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Smox,Up
HALLMARK_XENOBIOTIC_METABOLISM,Spint2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ssr3,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tat,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tdo2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tgfb2,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tkfc,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tmbim6,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tmem176b,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tmem97,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tnfrsf1a,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tpst1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ttpa,Up
HALLMARK_XENOBIOTIC_METABOLISM,Tyr,Up
HALLMARK_XENOBIOTIC_METABOLISM,Ugdh,Up
HALLMARK_XENOBIOTIC_METABOLISM,Upb1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Upp1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Vnn1,Up
HALLMARK_XENOBIOTIC_METABOLISM,Vtn,Up
HALLMARK_XENOBIOTIC_METABOLISM,Xdh,Up
